id,ref,pred,wer,len,weighted_wer,duration
U_8ad411525b015403,there's a bird there's a bird and a girl and someone else,there's a there's a bird and a girl in its own house,0.3571428571428571,12,4.285714285714286,4.704
U_8ad85d5d363fb035,face cake baby table,face cake baby table,0.0,4,0.0,3.771
U_8ae90e060fb03d98,ray,ray,0.0,1,0.0,0.755
U_8aedecbb7884329d,the zoo,the shoe,0.5,2,1.0,1.295
U_8af78ae29a5afb78,car,car,0.0,1,0.0,0.971
U_8afe406b3afbfe0c,so first you um put on your pants,so first you um put on your pants,0.0,8,0.0,5.87
U_8afe82722cd07255,here guy,he arrived,1.0,2,2.0,1.048
U_8b118a0740ab75df,i see pillows,i see pillows,0.0,3,0.0,4.274
U_8b162e793becc7c9,bathtub,bathtub,0.0,1,0.0,0.991
U_8b1eafdea8661647,ba_da_da_da_da_da_da_dao,baa,1.0,1,1.0,3.358
U_8b1f3ba0d5dc23db,rose,rose,0.0,1,0.0,1.125
U_8b22941c13b64084,then you put part of it on,and you put part of it under,0.2857142857142857,7,2.0,1.538
U_8b2c2e73d5d96073,i know what they're doing,i know what they're doing,0.0,5,0.0,1.29
U_8b2ced09197c8331,ladder,ladder,0.0,1,0.0,0.811
U_8b2e0d3ba278090e,e ella,e ella,0.0,2,0.0,4.633
U_8b317d1ea2b8ade0,and then have her birthday party at the new house,and then have her birthday party at the new house,0.0,10,0.0,3.822
U_8b446396e6324ee1,what why are this this is colored in,why why is this dish is coloring,0.625,8,5.0,5.433
U_8b4f08a85641944a,two hundred,two hundred,0.0,2,0.0,0.719
U_8b519d7f462791d7,yes,yes,0.0,1,0.0,0.666
U_8b53a9489a00b951,one bell,one bell,0.0,2,0.0,1.026
U_8b58b2d4e2902c35,sprees,spreeze,1.0,1,1.0,0.938
U_8b5b7b5bc7d8b992,green,green,0.0,1,0.0,0.921
U_8b61c3225da7b4fe,nine,nine,0.0,1,0.0,0.927
U_8b75cd836d2a0f65,friend,friend,0.0,1,0.0,0.74
U_8b86e18dcc0268cf,crown,crown,0.0,1,0.0,1.253
U_8b890635e631cacb,p,b,1.0,1,1.0,0.701
U_8b8cf4aedaa45b12,thirteen,thirteen,0.0,1,0.0,1.015
U_8b9031d248d460ad,red,red,0.0,1,0.0,0.783
U_8b94eef6905357c6,and then i spit this stuff out like every second,and then i spit the stuff out like every second,0.1,10,1.0,3.708
U_8b957f5d6447805f,this year i was dressed up as mm a deer,mm this year i would dress up as hm a deer,0.3333333333333333,10,3.333333333333333,8.839
U_8b965e5389e73656,a bowl,apple,1.0,2,2.0,1.193
U_8b9a0893c5049ce7,mitty,middie,1.0,1,1.0,1.335
U_8ba2d61dba8e7589,rug,rug,0.0,1,0.0,1.145
U_8ba60ebb11e9cc7a,beard,beard,0.0,1,0.0,1.31
U_8baa2f023435bdd3,spider,spider,0.0,1,0.0,0.581
U_8baa868ce5d097f2,rip,rip,0.0,1,0.0,0.631
U_8bad85499070bb3b,rose,rose,0.0,1,0.0,0.979
U_8baf5309a8cb447f,rip,rake,1.0,1,1.0,0.986
U_8bafb3c68f1512dd,yes,yes,0.0,1,0.0,0.696
U_8bb47263b33e8d16,i don't know,i don't know,0.0,3,0.0,1.324
U_8bb6591776f97117,a ring,a ring,0.0,2,0.0,1.058
U_8bb7580e91fc862d,rock,rock,0.0,1,0.0,1.02
U_8bb9c2ccee18cb3b,rude,rude,0.0,1,0.0,1.005
U_8bc31f56833041d2,feeding,feeding,0.0,1,0.0,1.784
U_8bd845e73eee57d6,girl,a girl,1.0,1,1.0,0.578
U_8bd9db1cee36bdb0,went and pushed his bed over here and cleaned up his toys and then went over here and then went to bed the end,well pushed his bed over here then cleaned up his place and then went over here went to bed the end,0.25,24,6.0,7.499
U_8be3de998a9f882c,where this chicken go,where this chicken go,0.0,4,0.0,1.906
U_8beecd6bcf651103,get out my cereal,get out my cereal,0.0,4,0.0,1.352
U_8bf003239f845e70,that's it,that's,0.3333333333333333,2,0.6666666666666666,0.732
U_8bf0a0e217bcd59b,wait what,wait what,0.0,2,0.0,1.386
U_8bf468e5f1d3623d,red,red,0.0,1,0.0,0.922
U_8bfa8809e8314be7,ladder,ladder,0.0,1,0.0,0.607
U_8bfabc72c54d1311,there's a lot of sandwiches,there's a lot of sandwiches,0.0,5,0.0,1.298
U_8bfc0217053ce3a1,k,k,0.0,1,0.0,1.709
U_8bfd378db3928594,a boy baby,bye baby,0.6666666666666666,3,2.0,1.229
U_8c032c52c4ccc386,doormat,doormat,0.0,1,0.0,1.316
U_8c07c8ffe2e2464b,uh,uh,0.0,1,0.0,1.008
U_8c0c6db28605eb37,farm,farm,0.0,1,0.0,0.843
U_8c16109bde1ee18a,i have no idea,i have no idea,0.0,4,0.0,2.629
U_8c1665d61a743490,the farmer,the farmer,0.0,2,0.0,1.087
U_8c260eda91cab559,l leaf,l leaf,0.0,2,0.0,2.945
U_8c2b76bb332df89c,what is it,wow that's a,1.0,3,3.0,1.19
U_8c2ff6d12b6ee58c,book foot good hook,book foot good hook,0.0,4,0.0,6.502
U_8c30e928afaab933,stern,stern,0.0,1,0.0,1.874
U_8c38de0353cbe1d8,'s room,spoon,1.0,2,2.0,0.759
U_8c3ae1bff1bda956,no,no,0.0,1,0.0,0.697
U_8c447f77a92edeaa,o orange,o orange,0.0,2,0.0,5.106
U_8c4574a9b850ed26,dream,dream,0.0,1,0.0,1.101
U_8c46ccdbfb9781ca,drum,drum,0.0,1,0.0,0.654
U_8c5eed0d356eb89c,truck,truck,0.0,1,0.0,1.159
U_8c6b235027775b95,she's a good cook,she's a good cook,0.0,4,0.0,1.473
U_8c70878852211420,two cups,two cups,0.0,2,0.0,1.211
U_8c7d0fa2abee52be,f fish,f fish,0.0,2,0.0,2.979
U_8c7e073cab1959da,i'm fine,i'm fine,0.0,2,0.0,2.064
U_8c7e0fba8b9bc494,n,n,0.0,1,0.0,0.945
U_8c7eaab8446c6786,that is a silly guess,that is a silly guess,0.0,5,0.0,2.56
U_8c863eb2d72f9c2a,rocket,rocket,0.0,1,0.0,1.245
U_8c8e338d2a5e9e95,jaycee is ready to dance,it is time to try out for the team jaycee is ready to jam,2.0,5,10.0,5.953
U_8c9910749a06c309,and her and,and the horn,0.6666666666666666,3,2.0,0.852
U_8c9c4387d1418b89,eight,eight,0.0,1,0.0,0.63
U_8c9fcd1caba9181f,is made from the skin of a goat,it's made from the skin of a goat,0.125,8,1.0,3.893
U_8ca0895c1549b39e,fish,fish,0.0,1,0.0,0.543
U_8ca376d36d3be2a0,puppy ran to john,and a puppy ran to john,0.5,4,2.0,2.124
U_8ca4746800889ff3,thread,thread,0.0,1,0.0,1.215
U_8cac88a843fadaf0,door,door,0.0,1,0.0,1.534
U_8cc4aead8095ee4c,raw,raw,0.0,1,0.0,0.947
U_8cc621d243e4ca25,and it's a person lady bunny rabbit,and it's a person dot uh a lady bunny rabbit,0.25,7,1.75,7.433
U_8cd195103dd29fb5,rah,rah,0.0,1,0.0,0.803
U_8ce1ea92fb36ef4d,reach,reach,0.0,1,0.0,1.493
U_8ce3558087bdb9b4,chair,chair,0.0,1,0.0,1.536
U_8ce73577b49d324f,rake,rake,0.0,1,0.0,0.876
U_8cefdac5859bbf27,they will need a diaper bag won't they,they would need it like a baby's,0.7777777777777778,8,6.222222222222222,2.092
U_8cf046bd804e1107,red,red,0.0,1,0.0,0.643
U_8cfb94eb8ca514c6,in in the in the human's room,in in the in the human's room,0.0,7,0.0,4.472
U_8cfb9a90b7d8d382,rabbit,rabbit,0.0,1,0.0,1.156
U_8cfe20d2c6c5c715,you just grab your teddy bear,you just grab your teddy bear,0.0,6,0.0,1.524
U_8cfe7e145f1f5a1d,a leaf,a leaf,0.0,2,0.0,1.05
U_8d07636805038034,w,w,0.0,1,0.0,2.016
U_8d1bda4fd3776b5a,it looks like my dog mia,it looks like my dog nia,0.1666666666666666,6,1.0,1.974
U_8d25adfdd20353f5,throne,throne,0.0,1,0.0,1.399
U_8d2e4f98d411bf8a,because it would just go like um um when i'm eating it,because it would just go like oh oh when i'm eating it,0.0909090909090909,12,1.0909090909090908,4.6
U_8d34ccf941f1bec0,two,two,0.0,1,0.0,0.948
U_8d35f8b4c4653426,year,year,0.0,1,0.0,0.677
U_8d3fc274a5c0bce3,yes are sheeps,yes i see a sheep,1.3333333333333333,3,4.0,2.628
U_8d40622a7db99f45,barn,barn,0.0,1,0.0,0.839
U_8d46e7fe8179ce14,i used to,i used to,0.0,3,0.0,1.435
U_8d4c543c4f9f573b,rip,rip,0.0,1,0.0,0.683
U_8d4d421cc49c7513,leaf,leaf,0.0,1,0.0,0.67
U_8d533a59d0310ffa,she took the rabbit back home and the rabbit felt a lot better,he took the rabbit back home and the rabbit felt a lot better,0.0769230769230769,13,1.0,3.772
U_8d577369371d8d47,um,okay,1.0,1,1.0,0.876
U_8d5edb5ac972b982,yes,yes,0.0,1,0.0,0.818
U_8d61a872a6e2c1e4,i don't know,hm,1.0,3,3.0,1.926
U_8d7258db0743b8d5,i think that's all i see,i think that's all i see,0.0,6,0.0,2.571
U_8d7998f2e9541527,sir,sir,0.0,1,0.0,0.654
U_8d968736c6396b63,mommy i want it to stand up,mommy and daddy wants it to stand up,0.4285714285714285,7,3.0,2.894
U_8d98f998c7174719,five hundred,five hundred,0.0,2,0.0,0.915
U_8d9a8ecc15b11f41,he hopped in a boat rowed rowed rowed rowed came to a frog frog jumped out of the way and he fell through a seaweed cave,he hopped in a boat came to a frog frog jumped out of the way and he kept sailing through the sea sea cave,0.3461538461538461,26,9.0,13.518
U_8d9e8d26add647e9,ring,ring,0.0,1,0.0,1.524
U_8db84fe2f708952c,they're stacking they're stacking up blocks to make a tower,they're they're stacking they're stacking up blocks to make a tower,0.1666666666666666,10,1.6666666666666663,4.281
U_8dc808698c6dbe56,rake,rake,0.0,1,0.0,0.846
U_8dd9cc2d95d04052,thirty,thirty,0.0,1,0.0,5.992
U_8debc9cc802b9958,b boy ball,b boy ball,0.0,3,0.0,5.386
U_8ded7050ad2dd9c3,the dog,and the dog,0.5,2,1.0,2.148
U_8df3a5f61905c7e3,run,run,0.0,1,0.0,1.095
U_8df43a2077c86f5c,fork,fork,0.0,1,0.0,0.783
U_8e0cb2f22dc4c173,our,our,0.0,1,0.0,0.785
U_8e109253763721d9,really,really,0.0,1,0.0,1.812
U_8e128544aaacc4f3,rock,rock,0.0,1,0.0,1.509
U_8e1fb51f57ba7e9b,chair,chair,0.0,1,0.0,0.808
U_8e2138d855b26292,my toy babies,my toy babies,0.0,3,0.0,1.665
U_8e2b6d39cba8ac08,outside,outside,0.0,1,0.0,1.528
U_8e3987955001b2d9,a ship,a ship,0.0,2,0.0,0.693
U_8e3f82a2ba3a70a6,no,no,0.0,1,0.0,0.601
U_8e4096b776bc5cda,oh,oo,1.0,1,1.0,1.189
U_8e441776f3038e1d,a brib,a brib,0.0,2,0.0,4.157
U_8e504b7955f3addc,five hundred,five hundred,0.0,2,0.0,1.362
U_8e551a3d4becaa4c,he could not reach,he couldn't reach,0.0,4,0.0,1.392
U_8e57215c463256c5,or,or,0.0,1,0.0,0.648
U_8e584d079457a372,i like my favorite kind of cupcake is chocolate,i like my favorite kind of cupcake is chocolate,0.0,9,0.0,5.674
U_8e5e4283660c7fac,and these guys can stay inside,these pegas say suck,0.8333333333333334,6,5.0,2.05
U_8e613bcb1dae72e3,and then i gave my brother something,and then i gave my brother something,0.0,7,0.0,4.318
U_8e6442bbc0217ff2,year,year,0.0,1,0.0,1.384
U_8e677aa5011120c3,learn,learn,0.0,1,0.0,1.059
U_8e68aa0c056d9679,liger,spider,1.0,1,1.0,0.771
U_8e6e117d4920f240,mhm,mhm,0.0,1,0.0,0.652
U_8e74536b297f716e,rake,rake,0.0,1,0.0,1.204
U_8e75a15f3817337f,his dog and the skunk,his dog and the skunk,0.0,5,0.0,3.001
U_8e794716a4200343,car,car,0.0,1,0.0,1.172
U_8e7998b8baf5fa47,one kell,one kell,0.0,2,0.0,1.072
U_8e81c700fa01ce24,ring,ring,0.0,1,0.0,0.855
U_8e88382033ab73bd,it clicks,it clicks,0.0,2,0.0,1.555
U_8e8fda3b8718af0d,q queen,q queen,0.0,2,0.0,3.349
U_8e90d752db6839a3,uh what is that,what is that,0.0,4,0.0,0.821
U_8e9637e17e048694,she's going to go swimming because she has a bathing suit on her,she's going to go swimming because she has a bathing suit on her,0.0,13,0.0,3.143
U_8e9641174ab38bb3,scare,scare,0.0,1,0.0,1.065
U_8ea759a16fe40fe7,year,year,0.0,1,0.0,0.656
U_8ea7b3bb97b84b0a,now we have two cribs,now we have two cribs,0.0,5,0.0,1.341
U_8eab6af3b5212f2c,a spoon,a spoon,0.0,2,0.0,0.891
U_8eb0c4982ea8ae77,okay,okay,0.0,1,0.0,0.672
U_8eb3be8b63eaca6e,grew,grill,1.0,1,1.0,0.711
U_8eb5adabf726f57c,i don't know,i don't know,0.0,3,0.0,1.39
U_8eb6a31b91cca0b2,rock,rock,0.0,1,0.0,1.129
U_8eb6b9415c4a5981,stream,stream,0.0,1,0.0,1.537
U_8ebb6f4330e3f652,stir,star,1.0,1,1.0,1.123
U_8ec8350e27b37b6b,one coffee cup,one coffee cup,0.0,3,0.0,1.625
U_8ec83b4456dd9fb7,wreath,wreath,0.0,1,0.0,1.309
U_8eca5fb007ce3672,well yes,yes,0.5,2,1.0,2.091
U_8ecd5504a3047da9,we have lots_of mom and dads,yes lots of mom and dads,0.2857142857142857,6,1.7142857142857142,1.522
U_8ecfccdfaab1b6ad,yes,yes,0.0,1,0.0,0.55
U_8ed75fd048c90f8a,okay,okay,0.0,1,0.0,0.507
U_8eddc1fe599a8934,yes,yes,0.0,1,0.0,0.63
U_8edddee67f606d50,two hundred,one hundred,1.0,2,2.0,0.522
U_8ee81d70346a9ec9,right there,i don't know,2.0,2,4.0,0.923
U_8ef00950f06fad31,and the elephant fell in love with the zebra,and the elephant fell in love with the zebra,0.0,9,0.0,3.04
U_8ef29d832ae39309,let's see,let's see,0.0,2,0.0,2.294
U_8ef61596ee041b83,six,six,0.0,1,0.0,1.706
U_8efbb735783073fb,then they saw a doctor bunny there,then they saw a doctor bunny there,0.0,7,0.0,2.489
U_8efbbf7e0e610188,snacks,snacks,0.0,1,0.0,2.555
U_8f007ccd9d2396ad,and and and he hugged and hugged the airplane,he hugged and hugged the airplane,0.0,9,0.0,4.68
U_8f00cb55238d0f58,and some more planes,two pites,1.0,4,4.0,0.596
U_8f013b787eacb215,year,year,0.0,1,0.0,1.184
U_8f046835e3d30747,sock hop on pop top fox,sock hop on pop top fox,0.0,6,0.0,7.169
U_8f11f44ddc02f648,or i'll eat life,or i'll eat a knife,0.4,4,1.6,1.308
U_8f14dfe877777f0f,rock,rock,0.0,1,0.0,1.12
U_8f23c673adaef26c,he put some sand into a big bucket and started to build something,he put some sand into a big bucket and started to build something,0.0,13,0.0,7.367
U_8f27e4b00ad1d9fa,nose,bells,1.0,1,1.0,1.009
U_8f282083ef258d4a,this thing,this thing,0.0,2,0.0,0.965
U_8f295e922d927308,four,four,0.0,1,0.0,1.048
U_8f3aa9b8d56eaa8c,this stuff,this stuff,0.0,2,0.0,2.076
U_8f4862421c04f053,ah,ah,0.0,1,0.0,2.31
U_8f4c39b93e0ac059,tear,tear,0.0,1,0.0,0.895
U_8f4fa243f676acc0,string,string,0.0,1,0.0,0.769
U_8f52fe15f638f8e5,yes,yes,0.0,1,0.0,0.615
U_8f53dbe883d60b5c,weird,weird,0.0,1,0.0,0.954
U_8f5dc3ac1d4043cb,or like milk,or like milk,0.0,3,0.0,1.197
U_8f67b4e9324beb7d,mm,mm,0.0,1,0.0,3.146
U_8f6a77aab5ef7d6b,thanks,thanks,0.0,1,0.0,1.447
U_8f6d05e820f137e5,red,red,0.0,1,0.0,1.041
U_8f6d5afe0619e1b3,share,share,0.0,1,0.0,0.967
U_8f7575ef741077c4,chair,chair,0.0,1,0.0,0.98
U_8f7929579643b9dc,and miss bunny said make sure you tie it somewhere safe so it doesn't get loose and float away,and miss bunny said make sure you tie it somewhere safe so it doesn't get loose and float away,0.0,19,0.0,7.349
U_8f7bdf29943cf2ff,two dump,two dump,0.0,2,0.0,2.101
U_8f7f689ad1238c00,oh,oh,0.0,1,0.0,2.416
U_8f8079a46191249e,carrot,carrot,0.0,1,0.0,0.996
U_8f83b6ea4260f1fb,and they're by a swimming pool,and they're by a swimming pool,0.0,6,0.0,2.724
U_8f874ee39227211a,he planned it,he planted,0.6666666666666666,3,2.0,1.071
U_8f88a43c444d740d,scrape,scrape,0.0,1,0.0,0.779
U_8f92a6dc2b7c258a,it was fun,and a ice cream,1.3333333333333333,3,4.0,1.857
U_8f93b4a7f822215b,now we have two bells,two bells,0.6,5,3.0,2.988
U_8f9b8b96cf59d583,scare,scare,0.0,1,0.0,1.206
U_8fa031e28ecf9cfc,weird,weird,0.0,1,0.0,1.015
U_8fa144b1199bb674,one two three four five six seven eight nine ten,one two three four five six seven eight nine ten,0.0,10,0.0,9.998
U_8fa1d3257a4311b0,chair,chair,0.0,1,0.0,0.887
U_8fa39133bf3d34d0,get my hands wet,get my hands wet,0.0,4,0.0,2.003
U_8fa3bd181c94a6ad,it was really loud,it was really loud,0.0,4,0.0,2.891
U_8fa7014beb992d56,floor,floor,0.0,1,0.0,0.855
U_8fa9cf4da682865c,three,three,0.0,1,0.0,0.913
U_8fb4a19307683063,he left some of these shoes on,and i have some of these shoes on,0.4285714285714285,7,3.0,2.535
U_8fb634a27316133d,twentyfour,twentyfour,0.0,1,0.0,2.378
U_8fc4963d9bfa3e49,i climb up the ladder,i climb up the ladder,0.0,5,0.0,2.321
U_8fc64a4864742eae,driving,driving,0.0,1,0.0,1.245
U_8fc75315ca91c716,fruit,fruit,0.0,1,0.0,0.986
U_8fcdbaa0563addbf,der,der,0.0,1,0.0,0.865
U_8fcff0e56165d47a,board,board,0.0,1,0.0,0.831
U_8fd43eec49c4f631,mhm,mhm,0.0,1,0.0,0.865
U_8fdcded6f0b6fa07,fork,fork,0.0,1,0.0,0.869
U_8fe395b01327167c,and then i won't have a bed to sleep on,and then i will have a bed to sleep on,0.0909090909090909,10,0.9090909090909092,1.719
U_8fe6472402eaa759,pool,pull,1.0,1,1.0,4.698
U_8feb2fceb2121316,flowers,flowers,0.0,1,0.0,1.305
U_8ff72d249be6c4c9,rose,rose,0.0,1,0.0,0.762
U_8ffabcc06f62a539,a brib,brib,0.5,2,1.0,1.072
U_9004d68318e5c858,nose,nose,0.0,1,0.0,1.092
U_9006415299f7cb0b,fork,fork,0.0,1,0.0,0.949
U_9012562662a0c8df,so i started a garden at the ss at school,so i started a garden at the at school,0.1,10,1.0,3.083
U_90150416541da9b3,why's he just putting his eye on there,or she just put it back,0.8888888888888888,8,7.111111111111111,3.322
U_901c6b5c7d3ae6db,brushing her hair,brushing her hair,0.0,3,0.0,2.05
U_90204ea58e9e6322,year,year,0.0,1,0.0,1.138
U_902dae3295973bea,two smides,two smides,0.0,2,0.0,1.186
U_9033545fc4537346,row,roh,1.0,1,1.0,0.694
U_9038b154bae82347,crowns,clowns,1.0,1,1.0,0.958
U_903dc9aedda87164,but sometimes i call her mia meatball,but sometimes i call her mamie but i don't,0.7142857142857143,7,5.0,3.675
U_903f9c5e89106a05,dark,dark,0.0,1,0.0,1.178
U_90415f5a9e1a296f,ladder,ladder,0.0,1,0.0,1.521
U_90429fe52708df14,three,three,0.0,1,0.0,1.591
U_904413635ebed35d,a shoe,a shoe,0.0,2,0.0,1.164
U_90466b1213ab09e6,oh,no,1.0,1,1.0,0.924
U_904cde09837b3cc4,that is a silly guess,that is a silly guess,0.0,5,0.0,1.809
U_90519edf96ed4c8e,he thinks he's flying,he thinks he's flying,0.0,4,0.0,2.187
U_9054bf6869564179,teeth,teeth,0.0,1,0.0,0.965
U_905e998363b00d1e,i like to play with my cindy,i like to play with my cindy,0.0,7,0.0,3.225
U_9062fbc3e5a313c8,ring,ring,0.0,1,0.0,1.0
U_90653a25a84c4118,kid kiss fish chicken,pig kiss fish chicken,0.25,4,1.0,2.761
U_90669d732582f586,two kells,two kells,0.0,2,0.0,1.513
U_907295dd398126e7,a bunny and a dog are going for a walk,a bunny and a dog are going for a walk,0.0,10,0.0,3.093
U_907c03e2e5193580,one,one,0.0,1,0.0,1.075
U_9086f603c35382dc,eh,ah,1.0,1,1.0,0.757
U_908c5900e6395274,to feed the cat one must shoo the dog,to feed the cat one must shoo the dog,0.0,9,0.0,5.775
U_908d3f51a801119d,dup,dup,0.0,1,0.0,0.666
U_90901f283b6a42fb,this,a p,2.0,1,2.0,1.459
U_90995e2cf85c8389,she even practices just doing dances,she even practices just doing dances,0.0,6,0.0,2.876
U_90aa08db0d632dda,straw,straw,0.0,1,0.0,1.252
U_90b336defdf9a70d,not really,i'm not a winner,2.0,2,4.0,1.34
U_90b4db2bd3eb4a59,now we have two shoes,now we have two shoes,0.0,5,0.0,2.263
U_90b62659a91e78ec,shrek,shrek,0.0,1,0.0,1.215
U_90b974e55a7b3b07,bread,bread,0.0,1,0.0,1.318
U_90c113a08f07c2f8,yes,yes,0.0,1,0.0,0.755
U_90c7427d1263b924,pite,pite,0.0,1,0.0,1.804
U_90c9c00a8ec64e81,forty,forty,0.0,1,0.0,1.274
U_90d2cf453be4dc02,star,star,0.0,1,0.0,1.355
U_90e5c3a07151d74b,reach,reach,0.0,1,0.0,1.024
U_90e76d51ef2bcbc1,rock,rock,0.0,1,0.0,0.97
U_90ea5d06744c454b,gorillas my favorite,gulula's my favorite,0.6666666666666666,3,2.0,1.919
U_90f2e59bbc889804,a lion and a boy and a boat and a,a lion and a boy and a boat and a,0.0,10,0.0,5.211
U_90fe2f394b30cef8,radio,radio,0.0,1,0.0,1.309
U_90fea2e69fc73fc5,steer,steer,0.0,1,0.0,2.307
U_910020c3768a021f,no picking up tree,picking up tree,0.25,4,1.0,1.476
U_910c2b60568a57b4,strong,strong,0.0,1,0.0,0.743
U_91240349c6833453,rude,rude,0.0,1,0.0,0.831
U_91258e3650208d46,one toy,one toy,0.0,2,0.0,2.037
U_912e59a59c7418c9,sometimes,sometimes,0.0,1,0.0,1.391
U_9131b9d9c6f9dbab,what is that,oh what is that,0.3333333333333333,3,1.0,1.217
U_9131bb7d05033575,deer,tear,1.0,1,1.0,0.826
U_9134f258c49556d9,smoke,smoke,0.0,1,0.0,1.457
U_9136004d866a2487,brushing his teeth,brushing his teeth,0.0,3,0.0,1.57
U_913e8fd8a7570166,you take a bat and you hit a ball,you take a bat and you hit a ball,0.0,9,0.0,2.64
U_914c70318cc163ac,sir,sir,0.0,1,0.0,0.917
U_91559228c0308944,turn,turn,0.0,1,0.0,0.76
U_9155aee2ac24ae4a,then the lifeguard came along,then the lifeguard came along,0.0,5,0.0,1.899
U_9167b727b7835f28,they're pretend kitties,every time she is,1.0,3,3.0,1.52
U_917086f4a87b6be3,when you step out of the bathtub,one new stuff out of the bath tub,0.7142857142857143,7,5.0,7.25
U_9180da902597d8b2,the king and the queen,the king and the queen,0.0,5,0.0,2.135
U_918b99c87339ee1c,one thousand,hm,1.0,2,2.0,0.594
U_919038886971a6cb,our,our,0.0,1,0.0,0.904
U_9196311c42a187d9,d duck dad,d duck dad,0.0,3,0.0,5.42
U_9199be5a4d811d09,one hundred and twenty,one hundred and twenty,0.0,4,0.0,1.044
U_91a72e0a8d02df84,rake,rake,0.0,1,0.0,0.878
U_91ac1514590fc6c8,have a birthday inside,how about they inside,0.75,4,3.0,5.15
U_91ae923b9bc6da98,feeding her teddy bear,feeding her teddy bear,0.0,4,0.0,3.527
U_91aee7a69367bf4f,my mom is good at sewing,my mom is good at sewing,0.0,6,0.0,1.976
U_91af9cd53182775a,yes that's better,yes that's better,0.0,3,0.0,1.72
U_91b4b1bda0f4c1dc,door,door,0.0,1,0.0,1.748
U_91ba7918459524f7,track,track,0.0,1,0.0,0.911
U_91d5ec8ff277fbc0,yes,yes,0.0,1,0.0,0.757
U_91d83b92a1c69ac4,he's um waiting,he's um waiting,0.0,3,0.0,2.209
U_91d8d112dcbeaa1a,bear,bear,0.0,1,0.0,0.611
U_91dd8d23e9ae6da8,wrap,wrap,0.0,1,0.0,0.721
U_91de29184781a1de,so first you take the water,so first you take the water,0.0,6,0.0,3.956
U_91f101261141b2bd,the zoo,the zoo,0.0,2,0.0,1.456
U_91f42b3e441e5f21,and i would do it on my teddy bear,well i had a little kit that had stethoscopes in it and i would do it on my teddy bear,1.2222222222222223,9,11.0,7.261
U_91f9c8ba97eb4023,he's going down a slide,he's going down a slide,0.0,5,0.0,1.909
U_91fcad0ce6d44c55,toes,toes,0.0,1,0.0,1.215
U_91fcbc8d96a074a4,um so like we make a special recipe at mom's,uh so like we make a special recipe yes,0.3,10,3.0,5.498
U_91fe1e9201a6b339,scarf,scarf,0.0,1,0.0,1.093
U_920906cb7f40af5e,house,house,0.0,1,0.0,0.74
U_920fa85e3d26857e,frog,frog,0.0,1,0.0,1.026
U_9223ce51af545ddf,and there's a,and there's a,0.0,3,0.0,2.877
U_922671f6026b5ccf,turn,turn,0.0,1,0.0,1.153
U_922b38c092fa3be1,fryingpan,fryingpan,0.0,1,0.0,1.874
U_922ef14f975f55ca,and go downstairs,and and then that's when we go downstairs,2.0,3,6.0,5.03
U_9230ceb1aaa622e6,train,train,0.0,1,0.0,1.309
U_92345dcc7a66d7ee,some lily pads,some lily pads,0.0,3,0.0,1.168
U_9237848ff983332d,crow,crow,0.0,1,0.0,0.659
U_92379beb63511bb5,two kite,two kite,0.0,2,0.0,1.219
U_923f2ebce8b975cb,h house horse,h house horse,0.0,3,0.0,4.351
U_923fd4a4806109d0,threes,breeze,1.0,1,1.0,2.116
U_924c083adf8ad014,tiger,tiger,0.0,1,0.0,0.769
U_9252189114f47c5b,beard,beard,0.0,1,0.0,1.262
U_92559d83f23b5bc8,minus,minus,0.0,1,0.0,1.133
U_9266e5bfa2ba2ae7,doors,doors,0.0,1,0.0,0.966
